State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Evan McMullin Independent_Votes,Evan McMullin Independent_Pct,Gary Johnson Nonparty_Votes,Gary Johnson Nonparty_Pct,Richard Duncan Nonparty_Votes,Richard Duncan Nonparty_Pct,Darrell Castle Constitution_Votes,Darrell Castle Constitution_Pct,Evan McMullin Unaffiliated_Votes,Evan McMullin Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
Virginia,James_City__VA,19105,44.25,21306,49.35,2762,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43173,Republican,49.35
Virginia,King_and_Queen__VA,1468,39.71,2099,56.78,130,3.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3697,Republican,56.78
Virginia,King_George__VA,4007,33.23,7341,60.88,711,5.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12059,Republican,60.88
Virginia,King_William__VA,2760,30.13,5975,65.22,426,4.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9161,Republican,65.22
Virginia,Lancaster__VA,2869,43.18,3523,53.02,253,3.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6645,Republican,53.02
Virginia,Lee__VA,1627,17.31,7543,80.25,229,2.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9399,Republican,80.25
Virginia,Lexington__VA,1514,61.42,766,31.08,185,7.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2465,Democrat,61.42
Virginia,Loudoun__VA,100795,55.05,69949,38.2,12353,6.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,183097,Democrat,55.05
Virginia,Louisa__VA,6212,35.23,10528,59.71,891,5.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17631,Republican,59.71
Virginia,Lunenburg__VA,2227,39.87,3204,57.36,155,2.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5586,Republican,57.36
Virginia,Lynchburg__VA,14792,41.47,17982,50.41,2897,8.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35671,Republican,50.41
Virginia,Madison__VA,2203,31.57,4419,63.32,357,5.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6979,Republican,63.32
Virginia,Manassas__VA,8423,54.66,5953,38.63,1035,6.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15411,Democrat,54.66
Virginia,Manassas_Park__VA,3204,61.24,1733,33.12,295,5.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5232,Democrat,61.24
Virginia,Martinsville__VA,3533,59.81,2149,36.38,225,3.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5907,Democrat,59.81
Virginia,Mathews__VA,1563,29.43,3517,66.22,231,4.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5311,Republican,66.22
Virginia,Mecklenburg__VA,6285,42.05,8288,55.46,372,2.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14945,Republican,55.46
Virginia,Middlesex__VA,2108,35.03,3670,60.99,239,3.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6017,Republican,60.99
Virginia,Montgomery__VA,20021,46.53,19459,45.22,3551,8.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43031,Democrat,46.53
Virginia,Nelson__VA,3689,44.35,4154,49.94,475,5.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8318,Republican,49.94
Virginia,New_Kent__VA,3546,28.97,8118,66.31,578,4.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12242,Republican,66.31
Virginia,Newport_News__VA,45618,60.25,25468,33.64,4629,6.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75715,Democrat,60.25
Virginia,Norfolk__VA,57023,68.38,21552,25.85,4813,5.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83388,Democrat,68.38
Virginia,Northampton__VA,3255,52.74,2686,43.52,231,3.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6172,Democrat,52.74
Virginia,Northumberland__VA,2852,38.55,4302,58.15,244,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7398,Republican,58.15
Virginia,Norton__VA,383,26.23,1021,69.93,56,3.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1460,Republican,69.93
Virginia,Nottoway__VA,2829,41.95,3712,55.04,203,3.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6744,Republican,55.04
Virginia,Orange__VA,5957,34.49,10521,60.92,792,4.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17270,Republican,60.92
Virginia,Page__VA,2514,23.41,7831,72.91,395,3.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10740,Republican,72.91
Virginia,Patrick__VA,1768,20.74,6454,75.71,303,3.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8525,Republican,75.71
Virginia,Petersburg__VA,12021,87.2,1451,10.53,314,2.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13786,Democrat,87.2
Virginia,Pittsylvania__VA,9199,29.11,21554,68.21,845,2.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31598,Republican,68.21
Virginia,Poquoson__VA,1601,22.31,5092,70.95,484,6.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7177,Republican,70.95
Virginia,Portsmouth__VA,28497,65.87,12795,29.57,1973,4.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43265,Democrat,65.87
Virginia,Powhatan__VA,4060,24.02,11885,70.33,955,5.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16900,Republican,70.33
Virginia,Prince_Edward__VA,4591,50.21,4101,44.85,451,4.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9143,Democrat,50.21
Virginia,Prince_George__VA,6419,39.66,9157,56.58,608,3.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16184,Republican,56.58
Virginia,Prince_William__VA,113144,57.57,71721,36.49,11673,5.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,196538,Democrat,57.57
Virginia,Pulaski__VA,4172,27.51,10322,68.06,673,4.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15167,Republican,68.06
Virginia,Radford__VA,2925,48.07,2638,43.35,522,8.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6085,Democrat,48.07
Virginia,Rappahannock__VA,1747,38.97,2539,56.64,197,4.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4483,Republican,56.64
Virginia,Richmond__VA,81259,78.52,15581,15.06,6644,6.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,103484,Democrat,78.52
Virginia,Richmond_Co___VA,1347,36.79,2213,60.45,101,2.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3661,Republican,60.45
Virginia,Roanoke__VA,22286,56.47,14789,37.47,2391,6.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39466,Democrat,56.47
Virginia,Roanoke_Co___VA,17200,33.41,31408,61.0,2881,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51489,Republican,61.0
Virginia,Rockbridge__VA,3508,32.5,6680,61.88,607,5.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10795,Republican,61.88
Virginia,Rockingham__VA,9366,24.98,25990,69.33,2131,5.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37487,Republican,69.33
Virginia,Russell__VA,2330,19.03,9521,77.75,395,3.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12246,Republican,77.75
Virginia,Salem__VA,4202,34.37,7226,59.11,797,6.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12225,Republican,59.11
Virginia,Scott__VA,1581,15.65,8247,81.65,272,2.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10100,Republican,81.65
Virginia,Shenandoah__VA,5273,25.71,14094,68.71,1146,5.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20513,Republican,68.71
Virginia,Smyth__VA,2665,20.67,9750,75.64,475,3.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12890,Republican,75.64
Virginia,Southampton__VA,3595,40.49,5035,56.71,248,2.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8878,Republican,56.71
Virginia,Spotsylvania__VA,24207,38.69,34623,55.34,3732,5.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62562,Republican,55.34
Virginia,Stafford__VA,27908,42.33,33868,51.37,4158,6.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65934,Republican,51.37
Virginia,Staunton__VA,5333,47.38,5133,45.61,789,7.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11255,Democrat,47.38
Virginia,Suffolk__VA,23280,53.84,18006,41.64,1954,4.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43240,Democrat,53.84
Virginia,Surry__VA,2272,53.74,1819,43.02,137,3.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4228,Democrat,53.74
Virginia,Sussex__VA,2879,57.08,2055,40.74,110,2.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5044,Democrat,57.08
Virginia,Tazewell__VA,2895,15.59,15168,81.7,503,2.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18566,Republican,81.7
Virginia,Virginia_Beach__VA,91032,44.79,98224,48.32,14006,6.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203262,Republican,48.32
Virginia,Warren__VA,5169,28.78,11773,65.55,1018,5.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17960,Republican,65.55
Virginia,Washington__VA,5553,21.48,19320,74.75,974,3.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25847,Republican,74.75
Virginia,Waynesboro__VA,3764,40.9,4801,52.16,639,6.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9204,Republican,52.16
Virginia,Westmoreland__VA,3836,44.74,4448,51.88,290,3.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8574,Republican,51.88
Virginia,Williamsburg__VA,5206,68.27,1925,25.24,495,6.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7626,Democrat,68.27
Virginia,Winchester__VA,5164,48.41,4790,44.9,713,6.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10667,Democrat,48.41
Virginia,Wise__VA,2701,17.81,12086,79.71,376,2.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15163,Republican,79.71
Virginia,Wythe__VA,2770,20.76,10046,75.29,527,3.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13343,Republican,75.29
Virginia,York__VA,12999,38.1,18837,55.21,2282,6.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34118,Republican,55.21
Washington (state),Adams__WA,1299,27.16,3083,64.47,400,8.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4782,Republican,64.47
Washington (state),Asotin__WA,3134,31.42,5741,57.56,1099,11.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9974,Republican,57.56
Washington (state),Benton__WA,26360,31.53,47194,56.46,10038,12.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83592,Republican,56.46
Washington (state),Chelan__WA,13032,37.85,18114,52.61,3287,9.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34433,Republican,52.61
Washington (state),Clallam__WA,17677,43.61,18794,46.37,4062,10.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40533,Republican,46.37
Washington (state),Clark__WA,92757,44.49,92441,44.34,23287,11.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,208485,Democrat,44.49
Washington (state),Columbia__WA,526,23.6,1497,67.16,206,9.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2229,Republican,67.16
Washington (state),Cowlitz__WA,17908,37.99,24185,51.3,5049,10.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47142,Republican,51.3
Washington (state),Douglas__WA,4918,30.93,9603,60.39,1380,8.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15901,Republican,60.39
Washington (state),Ferry__WA,1098,29.78,2202,59.72,387,10.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3687,Republican,59.72
Washington (state),Franklin__WA,8886,36.1,13206,53.65,2522,10.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24614,Republican,53.65
Washington (state),Garfield__WA,279,22.39,851,68.3,116,9.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1246,Republican,68.3
Washington (state),Grant__WA,7810,26.69,18518,63.29,2930,10.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29258,Republican,63.29
Washington (state),Grays_Harbor__WA,12020,41.02,14067,48.01,3214,10.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29301,Republican,48.01
Washington (state),Island__WA,20960,47.34,18465,41.71,4848,10.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44273,Democrat,47.34
Washington (state),Jefferson__WA,12656,60.62,6037,28.91,2186,10.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20879,Democrat,60.62
Washington (state),King__WA,718322,69.85,216339,21.04,93789,9.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1028450,Democrat,69.85
Washington (state),Kitsap__WA,63156,49.05,49018,38.07,16596,12.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,128770,Democrat,49.05
Washington (state),Kittitas__WA,7489,38.18,10100,51.49,2026,10.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19615,Republican,51.49
Washington (state),Klickitat__WA,4194,37.87,5789,52.28,1091,9.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11074,Republican,52.28
Washington (state),Lewis__WA,9654,27.43,21992,62.48,3553,10.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35199,Republican,62.48
Washington (state),Lincoln__WA,1244,21.23,4108,70.09,509,8.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5861,Republican,70.09
Washington (state),Mason__WA,11993,41.35,13677,47.16,3333,11.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29003,Republican,47.16
Washington (state),Okanogan__WA,6298,35.87,9610,54.74,1648,9.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17556,Republican,54.74
Washington (state),Pacific__WA,4620,42.11,5360,48.85,992,9.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10972,Republican,48.85
Washington (state),Pend_Oreille__WA,1934,27.57,4373,62.33,709,10.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7016,Republican,62.33
Washington (state),Pierce__WA,172538,47.92,146824,40.78,40655,11.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,360017,Democrat,47.92
Washington (state),San_Juan__WA,7172,64.42,2688,24.14,1274,11.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11134,Democrat,64.42
Washington (state),Skagit__WA,26690,45.97,24736,42.6,6633,11.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58059,Democrat,45.97
Washington (state),Skamania__WA,2232,38.29,2928,50.23,669,11.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5829,Republican,50.23
Washington (state),Snohomish__WA,185227,52.22,128255,36.16,41252,11.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,354734,Democrat,52.22
Washington (state),Spokane__WA,93767,39.72,113435,48.06,28848,12.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,236050,Republican,48.06
Washington (state),Stevens__WA,5767,24.65,15161,64.8,2467,10.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23395,Republican,64.8
Washington (state),Thurston__WA,68798,51.27,48624,36.23,16769,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,134191,Democrat,51.27
Washington (state),Wahkiakum__WA,832,34.25,1344,55.33,253,10.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2429,Republican,55.33
Washington (state),Walla_Walla__WA,9694,36.96,13651,52.05,2883,10.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26228,Republican,52.05
Washington (state),Whatcom__WA,60340,53.24,40599,35.82,12400,10.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,113339,Democrat,53.24
Washington (state),Whitman__WA,8146,45.19,7403,41.06,2479,13.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18028,Democrat,45.19
Washington (state),Yakima__WA,31291,39.24,41735,52.34,6715,8.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79741,Republican,52.34
West Virginia,Barbour__WV,1222,19.98,4527,74.02,367,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6116,Republican,74.02
West Virginia,Berkeley__WV,12321,28.41,28244,65.13,2799,6.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43364,Republican,65.13
West Virginia,Boone__WV,1790,20.39,6504,74.09,485,5.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8779,Republican,74.09
West Virginia,Braxton__WV,1321,25.9,3537,69.35,242,4.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5100,Republican,69.35
West Virginia,Brooke__WV,2568,26.49,6625,68.33,503,5.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9696,Republican,68.33
West Virginia,Cabell__WV,11447,34.08,19850,59.09,2294,6.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33591,Republican,59.09
West Virginia,Calhoun__WV,456,17.29,2035,77.14,147,5.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2638,Republican,77.14
West Virginia,Clay__WV,568,18.96,2300,76.79,127,4.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2995,Republican,76.79
West Virginia,Doddridge__WV,362,12.64,2358,82.36,143,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2863,Republican,82.36
West Virginia,Fayette__WV,4290,27.72,10357,66.91,831,5.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15478,Republican,66.91
West Virginia,Gilmer__WV,545,21.13,1896,73.52,138,5.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2579,Republican,73.52
West Virginia,Grant__WV,512,10.31,4346,87.53,107,2.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4965,Republican,87.53
West Virginia,Greenbrier__WV,3765,26.47,9556,67.18,903,6.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14224,Republican,67.18
West Virginia,Hampshire__WV,1580,18.2,6692,77.11,407,4.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8679,Republican,77.11
West Virginia,Hancock__WV,3262,25.48,8909,69.59,631,4.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12802,Republican,69.59
West Virginia,Hardy__WV,1155,20.36,4274,75.33,245,4.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5674,Republican,75.33
West Virginia,Harrison__WV,7694,27.14,18750,66.14,1907,6.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28351,Republican,66.14
West Virginia,Jackson__WV,2663,21.64,9020,73.31,621,5.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12304,Republican,73.31
West Virginia,Jefferson__WV,9518,38.84,13204,53.88,1786,7.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24508,Republican,53.88
West Virginia,Kanawha__WV,28263,36.76,43850,57.03,4775,6.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76888,Republican,57.03
West Virginia,Lewis__WV,1347,19.42,5274,76.04,315,4.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6936,Republican,76.04
West Virginia,Lincoln__WV,1459,20.44,5307,74.36,371,5.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7137,Republican,74.36
West Virginia,Logan__WV,2092,16.82,9897,79.56,451,3.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12440,Republican,79.56
West Virginia,Marion__WV,6964,29.8,14668,62.77,1735,7.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23367,Republican,62.77
West Virginia,Marshall__WV,2918,21.85,9666,72.39,769,5.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13353,Republican,72.39
West Virginia,Mason__WV,2081,20.26,7654,74.54,534,5.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10269,Republican,74.54
West Virginia,McDowell__WV,1438,23.02,4629,74.11,179,2.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6246,Republican,74.11
West Virginia,Mercer__WV,4704,20.28,17404,75.03,1089,4.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23197,Republican,75.03
West Virginia,Mineral__WV,2050,17.56,9070,77.71,551,4.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11671,Republican,77.71
West Virginia,Mingo__WV,1370,14.4,7911,83.17,231,2.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9512,Republican,83.17
West Virginia,Monongalia__WV,14699,39.97,18432,50.13,3641,9.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36772,Republican,50.13
West Virginia,Monroe__WV,1111,18.98,4443,75.92,298,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5852,Republican,75.92
West Virginia,Morgan__WV,1573,20.33,5732,74.09,432,5.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7737,Republican,74.09
West Virginia,Nicholas__WV,1840,19.21,7251,75.7,488,5.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9579,Republican,75.7
West Virginia,Ohio__WV,5493,30.16,11139,61.16,1582,8.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18214,Republican,61.16
West Virginia,Pendleton__WV,729,22.4,2398,73.69,127,3.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3254,Republican,73.69
West Virginia,Pleasants__WV,621,19.53,2358,74.17,200,6.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3179,Republican,74.17
West Virginia,Pocahontas__WV,928,25.25,2496,67.92,251,6.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3675,Republican,67.92
West Virginia,Preston__WV,2470,19.35,9538,74.73,756,5.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12764,Republican,74.73
West Virginia,Putnam__WV,5884,23.34,17788,70.56,1539,6.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25211,Republican,70.56
West Virginia,Raleigh__WV,6443,21.55,22048,73.76,1401,4.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29892,Republican,73.76
West Virginia,Randolph__WV,2735,24.93,7629,69.55,605,5.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10969,Republican,69.55
West Virginia,Ritchie__WV,496,12.08,3405,82.95,204,4.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4105,Republican,82.95
West Virginia,Roane__WV,1222,22.99,3781,71.12,313,5.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5316,Republican,71.12
West Virginia,Summers__WV,1190,24.32,3455,70.61,248,5.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4893,Republican,70.61
West Virginia,Taylor__WV,1491,22.61,4733,71.79,369,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6593,Republican,71.79
West Virginia,Tucker__WV,751,21.45,2565,73.26,185,5.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3501,Republican,73.26
