State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Eric Hass Socialist Labor_Votes,Eric Hass Socialist Labor_Pct,Orval Faubus National States' Rights_Votes,Orval Faubus National States' Rights_Pct,Farrell Dobbs Socialist Workers_Votes,Farrell Dobbs Socialist Workers_Pct,All Others Various_Votes,All Others Various_Pct,Others_Votes,Others_Pct,Farrell Dobbs No Party Listed_Votes,Farrell Dobbs No Party Listed_Pct,Rutherford Decker Prohibition_Votes,Rutherford Decker Prohibition_Pct,Unpledged electors States’ Rights_Votes,Unpledged electors States’ Rights_Pct,Various Candidates Write-ins_Votes,Various Candidates Write-ins_Pct,Lars Daly Independent_Votes,Lars Daly Independent_Pct,Eric Hass Industrial Government_Votes,Eric Hass Industrial Government_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Orval Faubus National States’ Rights_Votes,Orval Faubus National States’ Rights_Pct,C. Benton Coiner Virginia Conservative_Votes,C. Benton Coiner Virginia Conservative_Pct,Total_Votes,Winner,Winner_Pct
Tennessee,Davidson__TN,59649,52.98,52077,46.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,205,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,666,0.59,,,112597,Democrat,52.98
Tennessee,Decatur__TN,1321,42.96,1684,54.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,1.66,,,3075,Republican,54.76
Tennessee,DeKalb__TN,1547,51.12,1440,47.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.96,,,3026,Democrat,51.12
Tennessee,Dickson__TN,3930,66.68,1928,32.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.56,,,5894,Democrat,66.68
Tennessee,Dyer__TN,3868,47.15,4097,49.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,221,2.69,,,8203,Republican,49.95
Tennessee,Fayette__TN,892,31.87,1370,48.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,517,18.47,,,2799,Republican,48.95
Tennessee,Fentress__TN,1014,26.74,2726,71.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,0.98,,,3792,Republican,71.89
Tennessee,Franklin__TN,5041,70.61,2041,28.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,0.63,,,7139,Democrat,70.61
Tennessee,Gibson__TN,5796,51.16,5173,45.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,330,2.91,,,11329,Democrat,51.16
Tennessee,Giles__TN,4879,74.91,1598,24.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.37,,,6513,Democrat,74.91
Tennessee,Grainger__TN,939,23.61,3017,75.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.3,,,3977,Republican,75.86
Tennessee,Greene__TN,4406,33.19,8835,66.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.15,,,13276,Republican,66.55
Tennessee,Grundy__TN,2143,72.4,786,26.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.64,,,2960,Democrat,72.4
Tennessee,Hamblen__TN,3122,30.47,7093,69.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.29,,,10245,Republican,69.23
Tennessee,Hamilton__TN,30482,42.77,39703,55.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,133,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,959,1.35,,,71277,Republican,55.7
Tennessee,Hancock__TN,438,17.16,2107,82.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.27,,,2552,Republican,82.56
Tennessee,Hardeman__TN,1711,47.48,1601,44.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,288,7.99,,,3604,Democrat,47.48
Tennessee,Hardin__TN,1690,33.15,3323,65.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,1.43,,,5098,Republican,65.18
Tennessee,Hawkins__TN,2586,26.74,7010,72.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,0.67,,,9672,Republican,72.48
Tennessee,Haywood__TN,1867,56.0,1188,35.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,258,7.74,,,3334,Democrat,56.0
Tennessee,Henderson__TN,1490,29.06,3597,70.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.6,,,5128,Republican,70.14
Tennessee,Henry__TN,5049,61.48,3033,36.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,131,1.6,,,8213,Democrat,61.48
Tennessee,Hickman__TN,2401,65.12,1224,33.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,1.03,,,3687,Democrat,65.12
Tennessee,Houston__TN,1150,75.02,366,23.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.85,,,1533,Democrat,75.02
Tennessee,Humphreys__TN,2592,68.83,1126,29.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.72,,,3766,Democrat,68.83
Tennessee,Jackson__TN,1539,58.38,1049,39.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,1.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.38,,,2636,Democrat,58.38
Tennessee,Jefferson__TN,1620,20.79,6141,78.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.36,,,7794,Republican,78.79
Tennessee,Johnson__TN,571,12.85,3854,86.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.29,,,4443,Republican,86.74
Tennessee,Knox__TN,31990,38.4,50811,61.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,413,0.5,,,83300,Republican,61.0
Tennessee,Lake__TN,1346,62.58,732,34.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,2.88,,,2151,Democrat,62.58
Tennessee,Lauderdale__TN,3462,71.65,1322,27.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,0.99,,,4832,Democrat,71.65
Tennessee,Lawrence__TN,4862,45.7,5709,53.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,0.44,,,10639,Republican,53.66
Tennessee,Lewis__TN,1723,74.52,580,25.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.17,,,2312,Democrat,74.52
Tennessee,Lincoln__TN,4862,76.71,1428,22.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.47,,,6338,Democrat,76.71
Tennessee,Loudon__TN,2722,33.27,5356,65.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,0.75,,,8181,Republican,65.47
Tennessee,Macon__TN,915,24.19,2829,74.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,1.0,,,3782,Republican,74.8
Tennessee,Madison__TN,8083,45.68,8863,50.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,717,4.05,,,17693,Republican,50.09
Tennessee,Marion__TN,3124,53.27,2657,45.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,1.3,,,5865,Democrat,53.27
Tennessee,Marshall__TN,3625,67.29,1717,31.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,0.71,,,5387,Democrat,67.29
Tennessee,Maury__TN,6615,60.81,4133,37.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,113,1.04,,,10879,Democrat,60.81
Tennessee,McMinn__TN,4111,38.18,6586,61.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,0.65,,,10767,Republican,61.17
Tennessee,McNairy__TN,2173,38.83,3310,59.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,93,1.66,,,5596,Republican,59.15
Tennessee,Meigs__TN,691,43.05,901,56.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.44,,,1605,Republican,56.14
Tennessee,Monroe__TN,3375,39.93,4991,59.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,0.43,,,8452,Republican,59.05
Tennessee,Montgomery__TN,7635,74.34,2550,24.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,0.59,,,10270,Democrat,74.34
Tennessee,Moore__TN,863,72.7,313,26.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.76,,,1187,Democrat,72.7
Tennessee,Morgan__TN,1576,40.88,2241,58.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,0.99,,,3855,Republican,58.13
Tennessee,Obion__TN,4244,51.78,3800,46.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,1.49,,,8196,Democrat,51.78
Tennessee,Overton__TN,2389,56.19,1831,43.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.54,,,4252,Democrat,56.19
Tennessee,Perry__TN,1076,61.95,645,37.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.46,,,1737,Democrat,61.95
Tennessee,Pickett__TN,567,32.95,1154,67.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1721,Republican,67.05
Tennessee,Polk__TN,1532,40.84,2187,58.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.61,,,3751,Republican,58.3
Tennessee,Putnam__TN,4443,50.98,4240,48.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,0.37,,,8715,Democrat,50.98
Tennessee,Rhea__TN,1761,38.69,2721,59.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1.14,,,4552,Republican,59.78
Tennessee,Roane__TN,4953,42.6,6540,56.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,108,0.93,,,11626,Republican,56.25
Tennessee,Robertson__TN,4053,68.8,1776,30.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,0.78,,,5891,Democrat,68.8
Tennessee,Rutherford__TN,6410,58.0,4526,40.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91,0.82,,,11052,Democrat,58.0
Tennessee,Scott__TN,1098,24.89,3301,74.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,,,4411,Republican,74.84
Tennessee,Sequatchie__TN,930,56.19,703,42.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1.09,,,1655,Democrat,56.19
Tennessee,Sevier__TN,1341,14.59,7818,85.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.29,,,9192,Republican,85.05
Tennessee,Shelby__TN,86270,48.85,87191,49.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,190,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2956,1.67,,,176607,Republican,49.37
Tennessee,Smith__TN,2411,59.38,1601,39.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,0.89,,,4060,Democrat,59.38
Tennessee,Stewart__TN,1810,75.86,539,22.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,1.3,,,2386,Democrat,75.86
Tennessee,Sullivan__TN,14731,39.18,22354,59.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,374,0.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,139,0.37,,,37598,Republican,59.46
Tennessee,Sumner__TN,6687,65.17,3491,34.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,0.57,,,10261,Democrat,65.17
Tennessee,Tipton__TN,3853,65.12,1829,30.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,211,3.57,,,5917,Democrat,65.12
Tennessee,Trousdale__TN,1036,76.4,308,22.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.66,,,1356,Democrat,76.4
Tennessee,Unicoi__TN,1322,24.78,4004,75.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.13,,,5336,Republican,75.04
Tennessee,Union__TN,652,23.68,2082,75.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.4,,,2753,Republican,75.63
Tennessee,Van_Buren__TN,577,57.99,401,40.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7,,,995,Democrat,57.99
Tennessee,Warren__TN,3119,53.4,2682,45.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,0.55,,,5841,Democrat,53.4
Tennessee,Washington__TN,6283,29.59,14851,69.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,0.3,,,21236,Republican,69.93
Tennessee,Wayne__TN,931,24.04,2912,75.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.44,,,3872,Republican,75.21
Tennessee,Weakley__TN,4488,55.35,3543,43.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,0.96,,,8109,Democrat,55.35
Tennessee,White__TN,2207,55.2,1725,43.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.88,,,3998,Democrat,55.2
Tennessee,Williamson__TN,4471,61.86,2699,37.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,0.68,,,7228,Democrat,61.86
Tennessee,Wilson__TN,4857,58.54,3383,40.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,0.59,,,8297,Democrat,58.54
Texas,Anderson__TX,3296,47.21,3642,52.16,44,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,6982,Republican,52.16
Texas,Andrews__TX,1821,53.42,1550,45.47,38,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3409,Democrat,53.42
Texas,Angelina__TX,7046,56.32,5169,41.32,295,2.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,12510,Democrat,56.32
Texas,Aransas__TX,948,54.23,792,45.31,8,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1748,Democrat,54.23
Texas,Archer__TX,1341,66.29,680,33.61,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2023,Democrat,66.29
Texas,Armstrong__TX,365,42.44,488,56.74,7,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,860,Republican,56.74
Texas,Atascosa__TX,2544,58.34,1812,41.55,5,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,4361,Democrat,58.34
Texas,Austin__TX,1725,46.15,1978,52.92,35,0.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3738,Republican,52.92
Texas,Bailey__TX,1064,46.85,1180,51.96,27,1.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2271,Republican,51.96
Texas,Bandera__TX,539,36.32,942,63.48,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1484,Republican,63.48
Texas,Bastrop__TX,2866,70.25,1208,29.61,6,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,4080,Democrat,70.25
Texas,Baylor__TX,1199,62.68,713,37.27,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1913,Democrat,62.68
Texas,Bee__TX,2557,53.42,2220,46.38,10,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,4787,Democrat,53.42
Texas,Bell__TX,10651,69.67,4606,30.13,31,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,15288,Democrat,69.67
Texas,Bexar__TX,75373,53.74,63934,45.59,938,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,140245,Democrat,53.74
Texas,Blanco__TX,830,59.54,557,39.96,7,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1394,Democrat,59.54
Texas,Borden__TX,230,55.96,166,40.39,15,3.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,411,Democrat,55.96
Texas,Bosque__TX,1852,52.54,1653,46.89,20,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3525,Democrat,52.54
Texas,Bowie__TX,9198,60.54,5927,39.01,68,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,15193,Democrat,60.54
Texas,Brazoria__TX,10561,48.66,10880,50.13,264,1.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,21705,Republican,50.13
Texas,Brazos__TX,5907,56.38,4553,43.46,17,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,10477,Democrat,56.38
Texas,Brewster__TX,716,49.14,736,50.51,5,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1457,Republican,50.51
Texas,Briscoe__TX,570,51.26,533,47.93,9,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1112,Democrat,51.26
Texas,Brooks__TX,1934,77.02,567,22.58,10,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2511,Democrat,77.02
Texas,Brown__TX,3720,51.11,3512,48.26,46,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,7278,Democrat,51.11
Texas,Burleson__TX,2466,78.46,672,21.38,5,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3143,Democrat,78.46
Texas,Burnet__TX,1770,59.48,1189,39.95,17,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2976,Democrat,59.48
Texas,Caldwell__TX,2729,64.64,1482,35.1,11,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,4222,Democrat,64.64
Texas,Calhoun__TX,1961,54.56,1599,44.49,34,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3594,Democrat,54.56
Texas,Callahan__TX,1559,54.93,1261,44.43,18,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2838,Democrat,54.93
