State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Ross Perot_Votes,Ross Perot_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ross Perot Reform_Votes,Ross Perot Reform_Pct,Harry Browne Libertarian_Votes,Harry Browne Libertarian_Pct,Ralph Nader Green_Votes,Ralph Nader Green_Pct,Ralph Nader [ 2 ] Green_Votes,Ralph Nader [ 2 ] Green_Pct,Harry Browne [ 2 ] Libertarian_Votes,Harry Browne [ 2 ] Libertarian_Pct,All Others [ a ] Various_Votes,All Others [ a ] Various_Pct,Harry E. Browne Libertarian_Votes,Harry E. Browne Libertarian_Pct,Others_Votes,Others_Pct,Ralph Nader [ 4 ] Green_Votes,Ralph Nader [ 4 ] Green_Pct,John Hagelin [ 4 ] Natural Law_Votes,John Hagelin [ 4 ] Natural Law_Pct,Ross Perot [ 3 ] Reform_Votes,Ross Perot [ 3 ] Reform_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Howard Phillips Independent_Votes,Howard Phillips Independent_Pct,John Hagelin Natural Law_Votes,John Hagelin Natural Law_Pct,No Candidate [ 3 ] None of the Above_Votes,No Candidate [ 3 ] None of the Above_Pct,Ralph Nader [ 3 ] Green_Votes,Ralph Nader [ 3 ] Green_Pct,Ross Perot [ 10 ] Reform_Votes,Ross Perot [ 10 ] Reform_Pct,Harry Browne [ 10 ] Libertarian_Votes,Harry Browne [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Ross Perot Independence_Votes,Ross Perot Independence_Pct,Ralph Nader [ 5 ] Green_Votes,Ralph Nader [ 5 ] Green_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Howard Phillips U.S. Taxpayers_Votes,Howard Phillips U.S. Taxpayers_Pct,Ralph Nader [ 4 ] Pacific Green_Votes,Ralph Nader [ 4 ] Pacific Green_Pct,Various candidates [ 13 ] Other parties_Votes,Various candidates [ 13 ] Other parties_Pct,Harry Browne [ 3 ] Libertarian_Votes,Harry Browne [ 3 ] Libertarian_Pct,John Hagelin [ 3 ] Natural Law_Votes,John Hagelin [ 3 ] Natural Law_Pct,Total_Votes,Winner,Winner_Pct
Nebraska,Sheridan__NE,573,21.09,1834,67.5,0,0,0,0,289,10.64,14,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.11,4,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,2717,Republican,67.5
Nebraska,Sherman__NE,567,33.91,822,49.16,0,0,0,0,266,15.91,6,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.36,5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,Republican,49.16
Nebraska,Sioux__NE,138,17.97,551,71.74,0,0,0,0,75,9.77,1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,768,Republican,71.74
Nebraska,Stanton__NE,577,23.62,1457,59.64,0,0,0,0,386,15.8,9,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.41,4,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,2443,Republican,59.64
Nebraska,Thayer__NE,933,31.21,1698,56.81,0,0,0,0,334,11.17,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.23,5,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,2989,Republican,56.81
Nebraska,Thomas__NE,64,14.92,303,70.63,0,0,0,0,62,14.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,429,Republican,70.63
Nebraska,Thurston__NE,962,45.51,835,39.5,0,0,0,0,293,13.86,11,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.47,3,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2114,Democrat,45.51
Nebraska,Valley__NE,758,31.69,1346,56.27,0,0,0,0,274,11.45,4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.25,4,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,2392,Republican,56.27
Nebraska,Washington__NE,2248,29.19,4391,57.03,0,0,0,0,971,12.61,34,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.57,12,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,7700,Republican,57.03
Nebraska,Wayne__NE,1048,28.51,2150,58.49,0,0,0,0,440,11.97,11,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.6,5,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,3676,Republican,58.49
Nebraska,Webster__NE,621,31.76,1094,55.96,0,0,0,0,236,12.07,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1955,Republican,55.96
Nebraska,Wheeler__NE,106,25.36,241,57.66,0,0,0,0,69,16.51,1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,418,Republican,57.66
Nebraska,York__NE,1653,25.4,4266,65.56,0,0,0,0,559,8.59,18,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.12,3,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Republican,65.56
Nevada,Carson_City__NV,7269,38.64,9168,48.73,0,0,251,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,8.46,0,0,0,0,0,0,272,1.45,263,1.4,,,,,,,,,,,,,,,,,,,,,,,18814,Republican,48.73
Nevada,Churchill__NV,2282,29.4,4369,56.28,0,0,110,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,10.58,0,0,0,0,0,0,125,1.61,56,0.72,,,,,,,,,,,,,,,,,,,,,,,7763,Republican,56.28
Nevada,Clark__NV,127963,48.71,103431,39.37,0,0,3582,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23177,8.82,0,0,0,0,0,0,2655,1.01,1902,0.72,,,,,,,,,,,,,,,,,,,,,,,262710,Democrat,48.71
Nevada,Douglas__NV,5109,31.73,8828,54.83,0,0,236,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,9.23,0,0,0,0,0,0,211,1.31,230,1.43,,,,,,,,,,,,,,,,,,,,,,,16100,Republican,54.83
Nevada,Elko__NV,3149,26.56,6512,54.92,0,0,370,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,12.98,0,0,0,0,0,0,195,1.64,92,0.78,,,,,,,,,,,,,,,,,,,,,,,11857,Republican,54.92
Nevada,Esmeralda__NV,140,25.64,277,50.73,0,0,17,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,16.67,0,0,0,0,0,0,14,2.56,7,1.28,,,,,,,,,,,,,,,,,,,,,,,546,Republican,50.73
Nevada,Eureka__NV,158,22.97,412,59.88,0,0,7,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,13.08,0,0,0,0,0,0,17,2.47,4,0.58,,,,,,,,,,,,,,,,,,,,,,,688,Republican,59.88
Nevada,Humboldt__NV,1467,31.96,2334,50.85,0,0,63,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,13.14,0,0,0,0,0,0,82,1.79,41,0.89,,,,,,,,,,,,,,,,,,,,,,,4590,Republican,50.85
Nevada,Lander__NV,660,29.8,1107,49.98,0,0,36,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,16.3,0,0,0,0,0,0,37,1.67,14,0.63,,,,,,,,,,,,,,,,,,,,,,,2215,Republican,49.98
Nevada,Lincoln__NV,499,27.99,936,52.5,0,0,43,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,14.3,0,0,0,0,0,0,40,2.24,10,0.56,,,,,,,,,,,,,,,,,,,,,,,1783,Republican,52.5
Nevada,Lyon__NV,3419,35.25,4753,49.01,0,0,176,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,11.38,0,0,0,0,0,0,134,1.38,113,1.17,,,,,,,,,,,,,,,,,,,,,,,9699,Republican,49.01
Nevada,Mineral__NV,1068,46.07,814,35.12,0,0,18,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,15.57,0,0,0,0,0,0,34,1.47,23,0.99,,,,,,,,,,,,,,,,,,,,,,,2318,Democrat,46.07
Nevada,Nye__NV,3300,35.83,3979,43.2,0,0,182,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,16.76,0,0,0,0,0,0,150,1.63,56,0.61,,,,,,,,,,,,,,,,,,,,,,,9211,Republican,43.2
Nevada,Pershing__NV,565,36.01,743,47.36,0,0,15,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,12.94,0,0,0,0,0,0,28,1.78,15,0.96,,,,,,,,,,,,,,,,,,,,,,,1569,Republican,47.36
Nevada,Storey__NV,614,37.1,705,42.6,0,0,25,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,14.74,0,0,0,0,0,0,30,1.81,37,2.24,,,,,,,,,,,,,,,,,,,,,,,1655,Republican,42.6
Nevada,Washoe__NV,44915,41.11,49477,45.28,0,0,1548,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9970,9.12,0,0,0,0,0,0,1518,1.39,1838,1.68,,,,,,,,,,,,,,,,,,,,,,,109266,Republican,45.28
Nevada,White_Pine__NV,1397,39.97,1399,40.03,0,0,58,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,15.62,0,0,0,0,0,0,66,1.89,29,0.83,,,,,,,,,,,,,,,,,,,,,,,3495,Republican,40.03
New Hampshire,Belknap__NH,10345,43.81,10685,45.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297,9.73,153,0.65,136,0.58,,,,,,,,,,,,,,,,,23616,Republican,45.24
New Hampshire,Carroll__NH,8881,42.77,9168,44.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,11.78,131,0.63,138,0.66,,,,,,,,,,,,,,,,,20763,Republican,44.16
New Hampshire,Cheshire__NH,16159,54.41,10252,34.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777,9.35,199,0.67,314,1.06,,,,,,,,,,,,,,,,,29701,Democrat,54.41
New Hampshire,Coos__NH,7191,50.87,4703,33.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085,14.75,83,0.59,75,0.53,,,,,,,,,,,,,,,,,14137,Democrat,50.87
New Hampshire,Grafton__NH,19496,52.99,13543,36.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3237,8.8,244,0.66,272,0.74,,,,,,,,,,,,,,,,,36792,Democrat,52.99
New Hampshire,Hillsborough__NH,71282,48.61,59441,40.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13411,9.15,1374,0.94,1127,0.77,,,,,,,,,,,,,,,,,146635,Democrat,48.61
New Hampshire,Merrimack__NH,29381,52.28,21231,37.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4814,8.57,428,0.76,346,0.62,,,,,,,,,,,,,,,,,56200,Democrat,52.28
New Hampshire,Rockingham__NH,53644,47.37,46201,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11433,10.1,1121,0.99,849,0.75,,,,,,,,,,,,,,,,,113248,Democrat,47.37
New Hampshire,Strafford__NH,23475,54.79,14484,33.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,9.54,397,0.93,399,0.93,,,,,,,,,,,,,,,,,42843,Democrat,54.79
New Hampshire,Sullivan__NH,8380,48.55,6824,39.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,10.45,107,0.62,146,0.85,,,,,,,,,,,,,,,,,17260,Democrat,48.55
New Jersey,Atlantic__NJ,44434,53.15,29538,35.33,8261,9.88,1368,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,83601,Democrat,53.15
New Jersey,Bergen__NJ,191085,52.66,141164,38.9,25512,7.03,5126,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,362887,Democrat,52.66
New Jersey,Burlington__NJ,85086,51.94,57337,35,18407,11.24,2979,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,163809,Democrat,51.94
New Jersey,Camden__NJ,114962,60.59,52791,27.83,17433,9.19,4537,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,189723,Democrat,60.59
New Jersey,Cape_May__NJ,19849,44.07,19357,42.98,4978,11.05,852,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,45036,Democrat,44.07
New Jersey,Cumberland__NJ,25444,54.68,14744,31.69,5348,11.49,997,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,46533,Democrat,54.68
New Jersey,Essex__NJ,175368,68.99,65162,25.63,9513,3.74,4153,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,254196,Democrat,68.99
New Jersey,Gloucester__NJ,51915,51.66,32116,31.96,14361,14.29,2103,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100495,Democrat,51.66
New Jersey,Hudson__NJ,116121,69.95,38288,23.06,8965,5.4,2635,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,166009,Democrat,69.95
New Jersey,Hunterdon__NJ,18446,35.66,26379,51,5686,10.99,1216,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,51727,Republican,51
New Jersey,Mercer__NJ,77641,58.94,40559,30.79,10536,8,2990,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,131726,Democrat,58.94
New Jersey,Middlesex__NJ,145201,56.2,82433,31.9,24643,9.54,6109,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,258386,Democrat,56.2
New Jersey,Monmouth__NJ,120414,48.37,99975,40.16,22754,9.14,5818,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,248961,Democrat,48.37
New Jersey,Morris__NJ,81092,41.43,95830,48.96,15299,7.82,3524,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,195745,Republican,48.96
New Jersey,Ocean__NJ,94243,46.43,82830,40.81,22864,11.26,3039,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,202976,Democrat,46.43
New Jersey,Passaic__NJ,85879,56.15,53594,35.04,10944,7.16,2534,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,152951,Democrat,56.15
New Jersey,Salem__NJ,12044,46.34,9294,35.76,4124,15.87,530,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,25992,Democrat,46.34
New Jersey,Somerset__NJ,50673,44.87,51869,45.93,8377,7.42,2010,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,112929,Republican,45.93
New Jersey,Sussex__NJ,19525,36.04,26746,49.36,6705,12.37,1207,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,54183,Republican,49.36
New Jersey,Union__NJ,108102,56.82,65912,34.65,12432,6.53,3795,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,190241,Democrat,56.82
New Jersey,Warren__NJ,14805,39.27,17160,45.52,4992,13.24,744,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,37701,Republican,45.52
New Mexico,Bernalillo__NM,88140,48.28,78832,43.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8708,4.77,1594,0.87,0,0,0,0,0,0,5269,2.89,0,0,0,0,0,0,,,,,,,,,,,,,,,,,182543,Democrat,48.28
New Mexico,Catron__NM,423,27.76,923,60.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,7.48,35,2.3,0,0,0,0,0,0,29,1.9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1524,Republican,60.56
New Mexico,Chaves__NM,7014,37.87,9991,53.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,6.86,120,0.65,0,0,0,0,0,0,123,0.66,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18519,Republican,53.95
New Mexico,Cibola__NM,4030,58.58,2245,32.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,7.09,32,0.47,0,0,0,0,0,0,85,1.24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6880,Democrat,58.58
New Mexico,Colfax__NM,2659,51.47,1975,38.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,7.96,31,0.6,0,0,0,0,0,0,90,1.74,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5166,Democrat,51.47
New Mexico,Curry__NM,4116,33.07,7378,59.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,6.76,50,0.4,0,0,0,0,0,0,61,0.49,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12447,Republican,59.28
New Mexico,De_Baca__NM,509,46.57,489,44.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,7.87,5,0.46,0,0,0,0,0,0,4,0.37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1093,Democrat,46.57
New Mexico,Dona_Ana__NM,22766,52.26,17541,40.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,5.21,353,0.81,0,0,0,0,0,0,635,1.46,0,0,0,0,0,0,,,,,,,,,,,,,,,,,43564,Democrat,52.26
New Mexico,Eddy__NM,8959,47.16,8534,44.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,6.83,107,0.56,0,0,0,0,0,0,101,0.53,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18998,Democrat,47.16
New Mexico,Grant__NM,5860,53.62,3993,36.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,7.12,92,0.84,0,0,0,0,0,0,205,1.88,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10928,Democrat,53.62
New Mexico,Guadalupe__NM,1208,69.59,436,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4.55,4,0.23,0,0,0,0,0,0,9,0.52,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1736,Democrat,69.59
New Mexico,Harding__NM,264,42.86,321,52.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.55,0,0,0,0,0,0,0,0,3,0.49,0,0,0,0,0,0,,,,,,,,,,,,,,,,,616,Republican,52.11
New Mexico,Hidalgo__NM,943,48.31,789,40.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,10.71,6,0.31,0,0,0,0,0,0,5,0.26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1952,Democrat,48.31
New Mexico,Lea__NM,5393,36.77,7661,52.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,9.99,93,0.63,0,0,0,0,0,0,54,0.37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14666,Republican,52.24
New Mexico,Lincoln__NM,2209,34.46,3396,52.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,10.39,62,0.97,0,0,0,0,0,0,78,1.22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6411,Republican,52.97
New Mexico,Los_Alamos__NM,3983,40.1,4999,50.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,5.64,143,1.44,0,0,0,0,0,0,247,2.49,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9932,Republican,50.33
New Mexico,Luna__NM,3001,47.44,2616,41.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,9.45,48,0.76,0,0,0,0,0,0,63,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6326,Democrat,47.44
New Mexico,McKinley__NM,10124,65.21,4470,28.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,4.19,86,0.55,0,0,0,0,0,0,196,1.26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,15526,Democrat,65.21
New Mexico,Mora__NM,1646,68.76,561,23.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,5.47,17,0.71,0,0,0,0,0,0,39,1.63,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2394,Democrat,68.76
New Mexico,Otero__NM,5938,36.35,9065,55.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,6.71,107,0.65,0,0,0,0,0,0,131,0.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,16337,Republican,55.49
New Mexico,Quay__NM,1830,43.82,1943,46.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,9.03,12,0.29,0,0,0,0,0,0,14,0.34,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4176,Republican,46.53
New Mexico,Rio_Arriba__NM,7965,70.46,2551,22.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,4.15,52,0.46,0,0,0,0,0,0,268,2.37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11305,Democrat,70.46
New Mexico,Roosevelt__NM,2097,35.73,3245,55.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,7.96,32,0.55,0,0,0,0,0,0,28,0.48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5869,Republican,55.29
New Mexico,San_Juan__NM,12070,37.08,17478,53.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,7.23,251,0.77,0,0,0,0,0,0,399,1.23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,32553,Republican,53.69
New Mexico,San_Miguel__NM,6995,72.51,1938,20.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,4.2,59,0.61,0,0,0,0,0,0,250,2.59,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9647,Democrat,72.51
New Mexico,Sandoval__NM,13081,49.46,11015,41.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,5.6,252,0.95,0,0,0,0,0,0,618,2.34,0,0,0,0,0,0,,,,,,,,,,,,,,,,,26448,Democrat,49.46
New Mexico,Santa_Fe__NM,26349,62.08,10857,25.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,4.35,376,0.89,0,0,0,0,0,0,3018,7.11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,42446,Democrat,62.08
New Mexico,Sierra__NM,2154,44.83,2140,44.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,8.97,30,0.62,0,0,0,0,0,0,50,1.04,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4805,Democrat,44.83
