State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others_Votes,All Others_Pct,Total_Votes,Winner,Winner_Pct
Texas,Kerr__TX,6315,22.42,21615,76.73,240,0.85,0,0,28170,Republican,76.73
Texas,Kimble__TX,261,10.86,2126,88.44,17,0.71,0,0,2404,Republican,88.44
Texas,King__TX,6,4.44,129,95.56,0,0,0,0,135,Republican,95.56
Texas,Kinney__TX,346,24.38,1063,74.91,10,0.7,0,0,1419,Republican,74.91
Texas,Kleberg__TX,4338,43.32,5612,56.04,64,0.64,0,0,10014,Republican,56.04
Texas,Knox__TX,214,15.55,1156,84.01,6,0.44,0,0,1376,Republican,84.01
Texas,Lamar__TX,4079,19.16,17044,80.08,162,0.76,0,0,21285,Republican,80.08
Texas,Lamb__TX,729,17.56,3398,81.86,24,0.58,0,0,4151,Republican,81.86
Texas,Lampasas__TX,2232,19.75,8961,79.29,108,0.96,0,0,11301,Republican,79.29
Texas,La_Salle__TX,933,39.53,1417,60.04,10,0.42,0,0,2360,Republican,60.04
Texas,Lavaca__TX,1235,11.77,9215,87.84,41,0.39,0,0,10491,Republican,87.84
Texas,Lee__TX,1640,19.49,6724,79.9,51,0.61,0,0,8415,Republican,79.9
Texas,Leon__TX,1033,11.4,7982,88.06,49,0.54,0,0,9064,Republican,88.06
Texas,Liberty__TX,5952,19,25241,80.58,130,0.42,0,0,31323,Republican,80.58
Texas,Limestone__TX,1921,21.17,7081,78.03,73,0.8,0,0,9075,Republican,78.03
Texas,Lipscomb__TX,123,9.77,1125,89.36,11,0.87,0,0,1259,Republican,89.36
Texas,Live_Oak__TX,761,14.94,4307,84.57,25,0.49,0,0,5093,Republican,84.57
Texas,Llano__TX,2613,19.17,10902,79.99,114,0.84,0,0,13629,Republican,79.99
Texas,Loving__TX,10,10.31,86,88.66,1,1.03,0,0,97,Republican,88.66
Texas,Lubbock__TX,37148,29.71,86547,69.22,1343,1.07,0,0,125038,Republican,69.22
Texas,Lynn__TX,371,14.45,2175,84.73,21,0.82,0,0,2567,Republican,84.73
Texas,Madison__TX,964,17.56,4498,81.95,27,0.49,0,0,5489,Republican,81.95
Texas,Marion__TX,1101,23.36,3577,75.88,36,0.76,0,0,4714,Republican,75.88
Texas,Martin__TX,247,11.86,1825,87.61,11,0.53,0,0,2083,Republican,87.61
Texas,Mason__TX,434,17.17,2076,82.15,17,0.67,0,0,2527,Republican,82.15
Texas,Matagorda__TX,3231,24.27,9957,74.8,124,0.93,0,0,13312,Republican,74.8
Texas,Maverick__TX,6373,40.48,9285,58.97,87,0.55,0,0,15745,Republican,58.97
Texas,McCulloch__TX,455,12.95,3033,86.34,25,0.71,0,0,3513,Republican,86.34
Texas,McLennan__TX,33863,33.97,64606,64.82,1203,1.21,0,0,99672,Republican,64.82
Texas,McMullen__TX,37,7.6,448,91.99,2,0.41,0,0,487,Republican,91.99
Texas,Medina__TX,6950,28.23,17464,70.94,203,0.82,0,0,24617,Republican,70.94
Texas,Menard__TX,170,16.35,861,82.79,9,0.87,0,0,1040,Republican,82.79
Texas,Midland__TX,11351,19.3,46944,79.83,513,0.87,0,0,58808,Republican,79.83
Texas,Milam__TX,2331,21,8691,78.31,76,0.68,0,0,11098,Republican,78.31
Texas,Mills__TX,310,11.31,2418,88.18,14,0.51,0,0,2742,Republican,88.18
Texas,Mitchell__TX,352,14.01,2144,85.32,17,0.68,0,0,2513,Republican,85.32
Texas,Montague__TX,1208,10.88,9825,88.51,68,0.61,0,0,11101,Republican,88.51
Texas,Montgomery__TX,82277,26.78,221964,72.24,3017,0.98,0,0,307258,Republican,72.24
Texas,Moore__TX,860,16.04,4458,83.14,44,0.82,0,0,5362,Republican,83.14
Texas,Morris__TX,1312,24.14,4092,75.3,30,0.55,0,0,5434,Republican,75.3
Texas,Motley__TX,35,5.38,612,94.15,3,0.46,0,0,650,Republican,94.15
Texas,Nacogdoches__TX,7690,30.17,17575,68.96,221,0.87,0,0,25486,Republican,68.96
Texas,Navarro__TX,4708,23.74,14983,75.55,140,0.71,0,0,19831,Republican,75.55
Texas,Newton__TX,952,16.56,4781,83.16,16,0.28,0,0,5749,Republican,83.16
Texas,Nolan__TX,1020,19.94,4048,79.14,47,0.92,0,0,5115,Republican,79.14
Texas,Nueces__TX,53248,43.76,67201,55.23,1229,1.01,0,0,121678,Republican,55.23
Texas,Ochiltree__TX,269,8.94,2723,90.47,18,0.6,0,0,3010,Republican,90.47
Texas,Oldham__TX,74,7.6,895,91.89,5,0.51,0,0,974,Republican,91.89
Texas,Orange__TX,5945,16.36,30191,83.08,202,0.56,0,0,36338,Republican,83.08
Texas,Palo_Pinto__TX,2143,16.07,11093,83.18,100,0.75,0,0,13336,Republican,83.18
Texas,Panola__TX,1905,16.65,9500,83.05,34,0.3,0,0,11439,Republican,83.05
Texas,Parker__TX,14872,16.37,75168,82.75,800,0.88,0,0,90840,Republican,82.75
Texas,Parmer__TX,368,14.7,2123,84.78,13,0.52,0,0,2504,Republican,84.78
Texas,Pecos__TX,1144,27.03,3042,71.86,47,1.11,0,0,4233,Republican,71.86
Texas,Polk__TX,4910,20.21,19216,79.1,166,0.68,0,0,24292,Republican,79.1
Texas,Potter__TX,8748,27.23,23007,71.63,366,1.14,0,0,32121,Republican,71.63
Texas,Presidio__TX,1289,64.64,686,34.4,19,0.95,0,0,1994,Democrat,64.64
Texas,Rains__TX,869,13.26,5649,86.17,38,0.58,0,0,6556,Republican,86.17
Texas,Randall__TX,12935,19.33,53314,79.69,652,0.97,0,0,66901,Republican,79.69
Texas,Reagan__TX,141,14.86,800,84.3,8,0.84,0,0,949,Republican,84.3
Texas,Real__TX,315,16.09,1625,82.99,18,0.92,0,0,1958,Republican,82.99
Texas,Red_River__TX,1103,19.03,4682,80.78,11,0.19,0,0,5796,Republican,80.78
Texas,Reeves__TX,1070,31.11,2340,68.04,29,0.84,0,0,3439,Republican,68.04
Texas,Refugio__TX,919,29.89,2134,69.4,22,0.72,0,0,3075,Republican,69.4
Texas,Roberts__TX,20,3.5,547,95.63,5,0.87,0,0,572,Republican,95.63
Texas,Robertson__TX,1926,23.61,6177,75.72,55,0.67,0,0,8158,Republican,75.72
Texas,Rockwall__TX,18092,29.05,43542,69.93,635,1.02,0,0,62269,Republican,69.93
Texas,Runnels__TX,452,11.14,3580,88.26,24,0.59,0,0,4056,Republican,88.26
Texas,Rusk__TX,4337,19.98,17234,79.4,135,0.62,0,0,21706,Republican,79.4
Texas,Sabine__TX,590,10.57,4972,89.09,19,0.34,0,0,5581,Republican,89.09
Texas,San_Augustine__TX,809,21.59,2917,77.85,21,0.56,0,0,3747,Republican,77.85
Texas,San_Jacinto__TX,2175,17.01,10524,82.29,90,0.7,0,0,12789,Republican,82.29
Texas,San_Patricio__TX,8025,31.37,17337,67.78,217,0.85,0,0,25579,Republican,67.78
Texas,San_Saba__TX,276,10.19,2412,89.04,21,0.78,0,0,2709,Republican,89.04
Texas,Schleicher__TX,192,17.33,906,81.77,10,0.9,0,0,1108,Republican,81.77
Texas,Scurry__TX,734,12.83,4945,86.44,42,0.73,0,0,5721,Republican,86.44
Texas,Shackelford__TX,146,8.45,1565,90.57,17,0.98,0,0,1728,Republican,90.57
Texas,Shelby__TX,1741,17.5,8164,82.07,43,0.43,0,0,9948,Republican,82.07
Texas,Sherman__TX,48,5.5,817,93.59,8,0.92,0,0,873,Republican,93.59
Texas,Smith__TX,28041,26.99,74862,72.07,976,0.94,0,0,103879,Republican,72.07
Texas,Somervell__TX,751,14.19,4493,84.87,50,0.94,0,0,5294,Republican,84.87
Texas,Starr__TX,6862,41.79,9487,57.77,72,0.44,0,0,16421,Republican,57.77
Texas,Stephens__TX,384,10.21,3368,89.55,9,0.24,0,0,3761,Republican,89.55
Texas,Sterling__TX,43,6.84,583,92.69,3,0.48,0,0,629,Republican,92.69
Texas,Stonewall__TX,110,15.36,604,84.36,2,0.28,0,0,716,Republican,84.36
Texas,Sutton__TX,228,16.29,1167,83.36,5,0.36,0,0,1400,Republican,83.36
Texas,Swisher__TX,403,17.79,1840,81.24,22,0.97,0,0,2265,Republican,81.24
Texas,Tarrant__TX,384501,46.7,426626,51.82,12185,1.48,0,0,823312,Republican,51.82
Texas,Taylor__TX,13624,24.58,41198,74.34,595,1.07,0,0,55417,Republican,74.34
Texas,Terrell__TX,91,22.47,314,77.53,0,0,0,0,405,Republican,77.53
Texas,Terry__TX,587,17.16,2815,82.31,18,0.53,0,0,3420,Republican,82.31
Texas,Throckmorton__TX,73,8.11,823,91.44,4,0.44,0,0,900,Republican,91.44
Texas,Titus__TX,2275,22.27,7861,76.96,78,0.76,0,0,10214,Republican,76.96
Texas,Tom_Green__TX,11585,25.48,33399,73.47,476,1.05,0,0,45460,Republican,73.47
Texas,Travis__TX,398981,68.64,170787,29.38,11508,1.98,0,0,581276,Democrat,68.64
Texas,Trinity__TX,1195,16.21,6136,83.21,43,0.58,0,0,7374,Republican,83.21
Texas,Tyler__TX,1249,13.04,8286,86.51,43,0.45,0,0,9578,Republican,86.51
Texas,Upshur__TX,2820,14.18,16939,85.18,128,0.64,0,0,19887,Republican,85.18
Texas,Upton__TX,146,11.2,1149,88.18,8,0.61,0,0,1303,Republican,88.18
Texas,Uvalde__TX,3218,32.93,6482,66.33,72,0.74,0,0,9772,Republican,66.33
Texas,Val_Verde__TX,5282,36.21,9162,62.81,144,0.99,0,0,14588,Republican,62.81
Texas,Van_Zandt__TX,3450,12.34,24351,87.12,149,0.53,0,0,27950,Republican,87.12
Texas,Victoria__TX,9998,28.31,25010,70.82,307,0.87,0,0,35315,Republican,70.82
Texas,Walker__TX,7461,29.64,17515,69.57,199,0.79,0,0,25175,Republican,69.57
Texas,Waller__TX,10183,36.95,17077,61.96,301,1.09,0,0,27561,Republican,61.96
Texas,Ward__TX,627,16.65,3115,82.74,23,0.61,0,0,3765,Republican,82.74
Texas,Washington__TX,4058,22.28,14020,76.96,139,0.76,0,0,18217,Republican,76.96
Texas,Webb__TX,31952,48.51,33384,50.69,529,0.8,0,0,65865,Republican,50.69
Texas,Wharton__TX,3910,23.76,12439,75.6,104,0.63,0,0,16453,Republican,75.6
Texas,Wheeler__TX,169,7.43,2093,92.04,12,0.53,0,0,2274,Republican,92.04
Texas,Wichita__TX,12237,27.48,31818,71.45,475,1.07,0,0,44530,Republican,71.45
Texas,Wilbarger__TX,860,19.25,3566,79.83,41,0.92,0,0,4467,Republican,79.83
Texas,Willacy__TX,2673,48.05,2856,51.34,34,0.61,0,0,5563,Republican,51.34
Texas,Williamson__TX,147766,47.9,155310,50.35,5393,1.75,0,0,308469,Republican,50.35
Texas,Wilson__TX,6247,22.9,20894,76.6,134,0.49,0,0,27275,Republican,76.6
Texas,Winkler__TX,283,14.64,1646,85.15,4,0.21,0,0,1933,Republican,85.15
Texas,Wise__TX,5605,14.66,32385,84.68,253,0.66,0,0,38243,Republican,84.68
Texas,Wood__TX,3618,14.84,20621,84.56,147,0.6,0,0,24386,Republican,84.56
Texas,Yoakum__TX,342,14.29,2039,85.21,12,0.5,0,0,2393,Republican,85.21
Texas,Young__TX,962,11.57,7298,87.78,54,0.65,0,0,8314,Republican,87.78
Texas,Zapata__TX,1877,38.53,2970,60.97,24,0.49,0,0,4871,Republican,60.97
Texas,Zavala__TX,1984,56.82,1482,42.44,26,0.74,0,0,3492,Democrat,56.82
Utah,Beaver__UT,394,12.27,2781,86.58,37,1.15,0,0,3212,Republican,86.58
Utah,Box_Elder__UT,5274,18.24,22853,79.02,793,2.74,0,0,28920,Republican,79.02
Utah,Cache__UT,18718,31.06,39457,65.48,2083,3.46,0,0,60258,Republican,65.48
Utah,Carbon__UT,2525,26.73,6719,71.14,201,2.13,0,0,9445,Republican,71.14
Utah,Daggett__UT,101,18.36,443,80.55,6,1.09,0,0,550,Republican,80.55
Utah,Davis__UT,59895,35.96,101293,60.81,5382,3.23,0,0,166570,Republican,60.81
Utah,Duchesne__UT,1009,11.25,7815,87.14,144,1.61,0,0,8968,Republican,87.14
Utah,Emery__UT,603,12.03,4341,86.63,67,1.34,0,0,5011,Republican,86.63
Utah,Garfield__UT,541,19.25,2211,78.66,59,2.1,0,0,2811,Republican,78.66
Utah,Grand__UT,2828,53.36,2327,43.91,145,2.74,0,0,5300,Democrat,53.36
Utah,Iron__UT,5683,20.39,21571,77.38,624,2.24,0,0,27878,Republican,77.38
Utah,Juab__UT,734,11.26,5671,87.01,113,1.73,0,0,6518,Republican,87.01
Utah,Kane__UT,1137,25.33,3277,73.02,74,1.65,0,0,4488,Republican,73.02
Utah,Millard__UT,713,11.16,5558,87.02,116,1.82,0,0,6387,Republican,87.02
Utah,Morgan__UT,1256,18.58,5300,78.4,204,3.02,0,0,6760,Republican,78.4
Utah,Piute__UT,94,9.76,854,88.68,15,1.56,0,0,963,Republican,88.68
Utah,Rich__UT,214,14.79,1211,83.69,22,1.52,0,0,1447,Republican,83.69
Utah,Salt_Lake__UT,273658,53.7,221555,43.47,14424,2.83,0,0,509637,Democrat,53.7
Utah,San_Juan__UT,2581,40.78,3613,57.09,135,2.13,0,0,6329,Republican,57.09
Utah,Sanpete__UT,1906,14.72,10653,82.3,385,2.97,0,0,12944,Republican,82.3
Utah,Sevier__UT,1236,11.31,9526,87.19,164,1.5,0,0,10926,Republican,87.19
Utah,Summit__UT,14612,56.47,10783,41.67,481,1.86,0,0,25876,Democrat,56.47
Utah,Tooele__UT,9560,28.11,23484,69.06,962,2.83,0,0,34006,Republican,69.06
Utah,Uintah__UT,1952,12.33,13599,85.9,281,1.77,0,0,15832,Republican,85.9
Utah,Utah__UT,84937,28.49,203476,68.25,9730,3.26,0,0,298143,Republican,68.25
Utah,Wasatch__UT,6459,35.19,11495,62.63,400,2.18,0,0,18354,Republican,62.63
Utah,Washington__UT,22327,22.96,73165,75.23,1764,1.81,0,0,97256,Republican,75.23
Utah,Wayne__UT,381,23.08,1238,74.98,32,1.94,0,0,1651,Republican,74.98
Utah,Weber__UT,41238,36.8,67549,60.28,3267,2.92,0,0,112054,Republican,60.28
Vermont,Addison__VT,14879,65.82,6841,30.26,887,3.92,0,0,22607,Democrat,65.82
Vermont,Bennington__VT,12326,59.52,7697,37.17,687,3.31,0,0,20710,Democrat,59.52
Vermont,Caledonia__VT,8977,53.97,6927,41.65,729,4.38,0,0,16633,Democrat,53.97
Vermont,Chittenden__VT,72656,74.65,20937,21.51,3736,3.84,0,0,97329,Democrat,74.65
Vermont,Essex__VT,1344,39.24,1890,55.18,191,5.58,0,0,3425,Republican,55.18
Vermont,Franklin__VT,13280,49.66,12490,46.7,973,3.64,0,0,26743,Democrat,49.66
Vermont,Grand_Isle__VT,2940,58.79,1893,37.85,168,3.36,0,0,5001,Democrat,58.79
Vermont,Lamoille__VT,9788,65.94,4505,30.35,551,3.71,0,0,14844,Democrat,65.94
Vermont,Orange__VT,10220,57.83,6683,37.82,769,4.35,0,0,17672,Democrat,57.83
Vermont,Orleans__VT,7006,47.45,7233,48.99,526,3.56,0,0,14765,Republican,48.99
Vermont,Rutland__VT,17375,50.95,15586,45.7,1141,3.35,0,0,34102,Democrat,50.95
Vermont,Washington__VT,24527,69.35,9327,26.37,1515,4.28,0,0,35369,Democrat,69.35
Vermont,Windham__VT,17904,69.04,6928,26.71,1101,4.25,0,0,25933,Democrat,69.04
Vermont,Windsor__VT,22569,65.82,10458,30.5,1262,3.68,0,0,34289,Democrat,65.82
Virginia,Accomack__VA,7374,42.93,9659,56.24,143,0.83,0,0,17176,Republican,56.24
Virginia,Albemarle__VA,44279,65.87,21513,32,1432,2.13,0,0,67224,Democrat,65.87
Virginia,Alexandria__VA,62326,77.04,16112,19.91,2466,3.05,0,0,80904,Democrat,77.04
Virginia,Alleghany__VA,2114,25.49,6093,73.47,86,1.04,0,0,8293,Republican,73.47
Virginia,Amelia__VA,2214,27.51,5776,71.76,59,0.73,0,0,8049,Republican,71.76
Virginia,Amherst__VA,5429,31.28,11742,67.65,187,1.08,0,0,17358,Republican,67.65
Virginia,Appomattox__VA,2324,24,7243,74.79,118,1.22,0,0,9685,Republican,74.79
Virginia,Arlington__VA,100446,77.53,25223,19.47,3892,3,0,0,129561,Democrat,77.53
Virginia,Augusta__VA,11403,25.67,32429,73.01,585,1.32,0,0,44417,Republican,73.01
Virginia,Bath__VA,588,22.76,1976,76.5,19,0.74,0,0,2583,Republican,76.5
Virginia,Bedford_Co___VA,12414,24.3,38017,74.42,650,1.27,0,0,51081,Republican,74.42
Virginia,Bland__VA,524,14.74,2998,84.33,33,0.93,0,0,3555,Republican,84.33
Virginia,Botetourt__VA,5915,26.91,15796,71.87,267,1.21,0,0,21978,Republican,71.87
Virginia,Bristol__VA,2231,29.79,5197,69.39,62,0.83,0,0,7490,Republican,69.39
Virginia,Brunswick__VA,4184,53.98,3523,45.45,44,0.57,0,0,7751,Democrat,53.98
Virginia,Buchanan__VA,1355,14.51,7939,85.03,43,0.46,0,0,9337,Republican,85.03
Virginia,Buckingham__VA,2988,37.7,4847,61.16,90,1.14,0,0,7925,Republican,61.16
Virginia,Buena_Vista__VA,767,26.75,2035,70.98,65,2.27,0,0,2867,Republican,70.98
Virginia,Campbell__VA,7890,25.22,23032,73.62,365,1.17,0,0,31287,Republican,73.62
Virginia,Caroline__VA,7957,44.96,9511,53.74,230,1.3,0,0,17698,Republican,53.74
Virginia,Carroll__VA,2925,18.06,13152,81.19,123,0.76,0,0,16200,Republican,81.19
Virginia,Charles_City__VA,2384,54.77,1917,44.04,52,1.19,0,0,4353,Democrat,54.77
Virginia,Charlotte__VA,2008,33.36,3963,65.83,49,0.81,0,0,6020,Republican,65.83
Virginia,Charlottesville__VA,19435,82.94,3428,14.63,571,2.44,0,0,23434,Democrat,82.94
Virginia,Chesapeake__VA,65399,51.09,60550,47.3,2052,1.6,0,0,128001,Democrat,51.09
Virginia,Chesterfield__VA,112869,53.59,94030,44.64,3729,1.77,0,0,210628,Democrat,53.59
Virginia,Clarke__VA,3993,40.58,5641,57.33,205,2.08,0,0,9839,Republican,57.33
Virginia,Colonial_Heights__VA,2982,33.27,5883,65.63,99,1.1,0,0,8964,Republican,65.63
Virginia,Covington__VA,818,32.98,1642,66.21,20,0.81,0,0,2480,Republican,66.21
Virginia,Craig__VA,542,17.29,2562,81.72,31,0.99,0,0,3135,Republican,81.72
Virginia,Culpeper__VA,10557,36.81,17685,61.67,437,1.52,0,0,28679,Republican,61.67
Virginia,Cumberland__VA,2117,38.48,3335,60.63,49,0.89,0,0,5501,Republican,60.63
Virginia,Danville__VA,10615,59.93,6894,38.92,203,1.15,0,0,17712,Democrat,59.93
Virginia,Dickenson__VA,1316,18.64,5701,80.75,43,0.61,0,0,7060,Republican,80.75
Virginia,Dinwiddie__VA,5942,38.06,9549,61.17,120,0.77,0,0,15611,Republican,61.17
Virginia,Emporia__VA,1419,65.12,744,34.14,16,0.73,0,0,2179,Democrat,65.12
Virginia,Essex__VA,2775,45.69,3245,53.42,54,0.89,0,0,6074,Republican,53.42
Virginia,Fairfax__VA,8797,64.84,4302,31.71,468,3.45,0,0,13567,Democrat,64.84
Virginia,Fairfax_Co___VA,386438,65.56,181895,30.86,21094,3.58,0,0,589427,Democrat,65.56
Virginia,Falls_Church__VA,7200,79.45,1620,17.88,242,2.67,0,0,9062,Democrat,79.45
Virginia,Fauquier__VA,17180,38.38,26825,59.92,763,1.7,0,0,44768,Republican,59.92
Virginia,Floyd__VA,2968,30.71,6551,67.77,147,1.52,0,0,9666,Republican,67.77
Virginia,Fluvanna__VA,7731,46.17,8777,52.42,235,1.4,0,0,16743,Republican,52.42
Virginia,Franklin__VA,2359,60.69,1476,37.97,52,1.34,0,0,3887,Democrat,60.69
Virginia,Franklin_Co___VA,8321,26.82,22319,71.95,380,1.23,0,0,31020,Republican,71.95
Virginia,Frederick__VA,18331,35.07,33117,63.37,815,1.56,0,0,52263,Republican,63.37
Virginia,Fredericksburg__VA,8760,64.52,4480,32.99,338,2.49,0,0,13578,Democrat,64.52
Virginia,Galax__VA,753,27.67,1946,71.52,22,0.81,0,0,2721,Republican,71.52
Virginia,Giles__VA,2069,22.34,7102,76.67,92,0.99,0,0,9263,Republican,76.67
Virginia,Gloucester__VA,7034,30.28,15918,68.53,276,1.19,0,0,23228,Republican,68.53
Virginia,Goochland__VA,7875,39.89,11521,58.36,346,1.75,0,0,19742,Republican,58.36
Virginia,Grayson__VA,1503,18.51,6544,80.6,72,0.89,0,0,8119,Republican,80.6
Virginia,Greene__VA,4456,36.81,7432,61.39,218,1.8,0,0,12106,Republican,61.39
Virginia,Greensville__VA,2334,54.24,1936,44.99,33,0.77,0,0,4303,Democrat,54.24
Virginia,Halifax__VA,6984,39.08,10741,60.1,146,0.82,0,0,17871,Republican,60.1
Virginia,Hampton__VA,43357,69.01,18383,29.26,1083,1.72,0,0,62823,Democrat,69.01
Virginia,Hanover__VA,26733,36.42,45569,62.08,1102,1.5,0,0,73404,Republican,62.08
Virginia,Harrisonburg__VA,10641,61.4,6266,36.15,425,2.45,0,0,17332,Democrat,61.4
Virginia,Henrico__VA,115040,63.39,62882,34.65,3567,1.97,0,0,181489,Democrat,63.39
Virginia,Henry__VA,8457,33.2,16800,65.95,217,0.85,0,0,25474,Republican,65.95
Virginia,Highland__VA,416,27.1,1095,71.34,24,1.56,0,0,1535,Republican,71.34
Virginia,Hopewell__VA,5078,56.26,3838,42.52,110,1.22,0,0,9026,Democrat,56.26
Virginia,Isle_of_Wight__VA,9779,39.49,14659,59.2,324,1.31,0,0,24762,Republican,59.2
Virginia,James_City__VA,26742,52.16,23575,45.98,957,1.87,0,0,51274,Democrat,52.16
Virginia,King_and_Queen__VA,1536,36.68,2608,62.27,44,1.05,0,0,4188,Republican,62.27
Virginia,King_George__VA,5657,36.65,9500,61.54,280,1.81,0,0,15437,Republican,61.54
Virginia,King_William__VA,3388,29.25,8080,69.76,115,0.99,0,0,11583,Republican,69.76
Virginia,Lancaster__VA,3355,45.88,3866,52.86,92,1.26,0,0,7313,Republican,52.86
Virginia,Lee__VA,1391,13.74,8674,85.69,57,0.56,0,0,10122,Republican,85.69
Virginia,Lexington__VA,1795,62,1030,35.58,70,2.42,0,0,2895,Democrat,62
Virginia,Loudoun__VA,129280,56.28,92107,40.1,8305,3.62,0,0,229692,Democrat,56.28
Virginia,Louisa__VA,8779,36.36,15084,62.48,281,1.16,0,0,24144,Republican,62.48
Virginia,Lunenburg__VA,2253,38.28,3594,61.07,38,0.65,0,0,5885,Republican,61.07
Virginia,Lynchburg__VA,16664,45.01,19574,52.87,785,2.12,0,0,37023,Republican,52.87
Virginia,Madison__VA,2700,31.84,5671,66.88,109,1.29,0,0,8480,Republican,66.88
Virginia,Manassas__VA,9048,56.2,6670,41.43,382,2.37,0,0,16100,Democrat,56.2
Virginia,Manassas_Park__VA,3506,58.46,2314,38.59,177,2.95,0,0,5997,Democrat,58.46
Virginia,Martinsville__VA,3435,60.55,2155,37.99,83,1.46,0,0,5673,Democrat,60.55
Virginia,Mathews__VA,1774,29.84,4106,69.07,65,1.09,0,0,5945,Republican,69.07
Virginia,Mecklenburg__VA,6404,39.28,9791,60.05,109,0.67,0,0,16304,Republican,60.05
Virginia,Middlesex__VA,2473,35.8,4357,63.08,77,1.11,0,0,6907,Republican,63.08
Virginia,Montgomery__VA,23811,50.6,22179,47.14,1063,2.26,0,0,47053,Democrat,50.6
Virginia,Nelson__VA,4298,45.58,5004,53.06,128,1.36,0,0,9430,Republican,53.06
Virginia,New_Kent__VA,5641,33.56,10974,65.29,192,1.14,0,0,16807,Republican,65.29
Virginia,Newport_News__VA,48169,63.46,26385,34.76,1355,1.79,0,0,75909,Democrat,63.46
Virginia,Norfolk__VA,59941,69.69,24377,28.34,1691,1.97,0,0,86009,Democrat,69.69
Virginia,Northampton__VA,3603,52.55,3183,46.43,70,1.02,0,0,6856,Democrat,52.55
Virginia,Northumberland__VA,3202,38.9,4938,59.99,92,1.12,0,0,8232,Republican,59.99
Virginia,Norton__VA,458,27.86,1174,71.41,12,0.73,0,0,1644,Republican,71.41
Virginia,Nottoway__VA,2636,38.38,4168,60.68,65,0.95,0,0,6869,Republican,60.68
Virginia,Orange__VA,8274,37.02,13764,61.58,315,1.41,0,0,22353,Republican,61.58
Virginia,Page__VA,2976,22.46,10123,76.39,152,1.15,0,0,13251,Republican,76.39
Virginia,Patrick__VA,1886,19.41,7746,79.7,87,0.9,0,0,9719,Republican,79.7
Virginia,Petersburg__VA,11219,85.52,1702,12.97,198,1.51,0,0,13119,Democrat,85.52
Virginia,Pittsylvania__VA,9599,28.1,24310,71.17,247,0.72,0,0,34156,Republican,71.17
Virginia,Poquoson__VA,2119,26.27,5800,71.92,146,1.81,0,0,8065,Republican,71.92
Virginia,Portsmouth__VA,28306,68.45,12370,29.91,677,1.64,0,0,41353,Democrat,68.45
Virginia,Powhatan__VA,5734,27.42,14918,71.33,262,1.25,0,0,20914,Republican,71.33
Virginia,Prince_Edward__VA,4539,47.98,4782,50.55,139,1.47,0,0,9460,Republican,50.55
Virginia,Prince_George__VA,6842,38.8,10590,60.06,201,1.14,0,0,17633,Republican,60.06
Virginia,Prince_William__VA,131128,57.33,90203,39.44,7381,3.23,0,0,228712,Democrat,57.33
Virginia,Pulaski__VA,4830,27.22,12732,71.75,182,1.03,0,0,17744,Republican,71.75
Virginia,Radford__VA,3231,49.08,3197,48.56,155,2.35,0,0,6583,Democrat,49.08
Virginia,Rappahannock__VA,2041,40.3,2943,58.1,81,1.6,0,0,5065,Republican,58.1
Virginia,Richmond__VA,88710,81.59,17041,15.67,2980,2.74,0,0,108731,Democrat,81.59
Virginia,Richmond_Co___VA,1439,34.52,2697,64.71,32,0.77,0,0,4168,Republican,64.71
Virginia,Roanoke__VA,25737,60.82,15787,37.31,790,1.87,0,0,42314,Democrat,60.82
Virginia,Roanoke_Co___VA,21693,38.03,34453,60.39,902,1.58,0,0,57048,Republican,60.39
Virginia,Rockbridge__VA,4160,32.43,8468,66.01,200,1.56,0,0,12828,Republican,66.01
Virginia,Rockingham__VA,15035,30.78,33033,67.62,785,1.61,0,0,48853,Republican,67.62
Virginia,Russell__VA,2172,16.03,11303,83.44,72,0.53,0,0,13547,Republican,83.44
Virginia,Salem__VA,5237,39.65,7769,58.82,201,1.52,0,0,13207,Republican,58.82
Virginia,Scott__VA,1607,14.51,9392,84.79,78,0.7,0,0,11077,Republican,84.79
Virginia,Shenandoah__VA,6914,28.23,17215,70.3,360,1.47,0,0,24489,Republican,70.3
Virginia,Smyth__VA,2805,19.39,11521,79.63,142,0.98,0,0,14468,Republican,79.63
Virginia,Southampton__VA,3626,36.79,6133,62.23,97,0.98,0,0,9856,Republican,62.23
Virginia,Spotsylvania__VA,35747,44.96,42531,53.49,1236,1.55,0,0,79514,Republican,53.49
Virginia,Stafford__VA,41252,49.38,40590,48.59,1697,2.03,0,0,83539,Democrat,49.38
Virginia,Staunton__VA,7592,55.72,5778,42.4,256,1.88,0,0,13626,Democrat,55.72
Virginia,Suffolk__VA,30597,57.14,22112,41.3,836,1.56,0,0,53545,Democrat,57.14
Virginia,Surry__VA,2176,49,2205,49.65,60,1.35,0,0,4441,Republican,49.65
Virginia,Sussex__VA,2539,51.82,2322,47.39,39,0.8,0,0,4900,Democrat,51.82
Virginia,Tazewell__VA,3030,15.22,16711,83.95,165,0.83,0,0,19906,Republican,83.95
Virginia,Virginia_Beach__VA,115412,50.45,109375,47.81,3984,1.74,0,0,228771,Democrat,50.45
