State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,David Bergland [ 7 ] Libertarian_Votes,David Bergland [ 7 ] Libertarian_Pct,Gus Hall [ 7 ] Independent_Votes,Gus Hall [ 7 ] Independent_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,David Bergland Libertarian_Votes,David Bergland Libertarian_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others Various_Votes,All Others Various_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Richards [ 7 ] Populist_Votes,Bob Richards [ 7 ] Populist_Pct,Delmar Dennis American_Votes,Delmar Dennis American_Pct,Lyndon LaRouche Nominated By Petition_Votes,Lyndon LaRouche Nominated By Petition_Pct,Melvin Mason [ 5 ] Socialist Workers_Votes,Melvin Mason [ 5 ] Socialist Workers_Pct,Lyndon LaRouche [ 5 ] Independent_Votes,Lyndon LaRouche [ 5 ] Independent_Pct,John B. Anderson [ 5 ] National Unity_Votes,John B. Anderson [ 5 ] National Unity_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Gus Hall [ 4 ] Communist_Votes,Gus Hall [ 4 ] Communist_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,Melvin Mason Independent_Votes,Melvin Mason Independent_Pct,Dennis Serrette Independent_Votes,Dennis Serrette Independent_Pct,None of These Candidates_Votes,None of These Candidates_Pct,David Bergland [ 4 ] Libertarian_Votes,David Bergland [ 4 ] Libertarian_Pct,Lyndon Larouche [ 4 ] Independent_Votes,Lyndon Larouche [ 4 ] Independent_Pct,Dennis Serrette [ 4 ] New Hampshire Alliance_Votes,Dennis Serrette [ 4 ] New Hampshire Alliance_Pct,Melvin Mason Socialist Workers_Votes,Melvin Mason Socialist Workers_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Bob Richards America First_Votes,Bob Richards America First_Pct,Dennis Serrette United Citizens_Votes,Dennis Serrette United Citizens_Pct,David Bergland [ 10 ] Libertarian_Votes,David Bergland [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Write-ins_Votes,Various candidates [ 10 ] Write-ins_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Bob Richards Populist_Votes,Bob Richards Populist_Pct,Dennis Serrette New Alliance_Votes,Dennis Serrette New Alliance_Pct,Bob Richards Constitution_Votes,Bob Richards Constitution_Pct,Total_Votes,Winner,Winner_Pct
Virginia,Norfolk__VA,38913,51.53,36360,48.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,75516,Democrat,51.53
Virginia,Northampton__VA,2226,42.75,2906,55.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5207,Republican,55.81
Virginia,Northumberland__VA,1407,30.4,3166,68.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4628,Republican,68.41
Virginia,Norton__VA,842,50.48,806,48.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1668,Democrat,50.48
Virginia,Nottoway__VA,2296,39.63,3418,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5793,Republican,59
Virginia,Orange__VA,2285,33.5,4483,65.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6821,Republican,65.72
Virginia,Page__VA,2437,32.41,5021,66.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7519,Republican,66.78
Virginia,Patrick__VA,1908,28.59,4703,70.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6674,Republican,70.47
Virginia,Petersburg__VA,9248,61.35,5753,38.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,15074,Democrat,61.35
Virginia,Pittsylvania__VA,7791,32.7,15743,66.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,23824,Republican,66.08
Virginia,Poquoson__VA,647,14.95,3667,84.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4328,Republican,84.73
Virginia,Portsmouth__VA,21623,53,18940,46.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,40801,Democrat,53
Virginia,Powhatan__VA,1381,25.92,3921,73.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5327,Republican,73.61
Virginia,Prince_Edward__VA,2589,42.06,3454,56.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6156,Republican,56.11
Virginia,Prince_George__VA,2136,29.76,4999,69.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7178,Republican,69.64
Virginia,Prince_William__VA,15631,30.77,34992,68.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,50803,Republican,68.88
Virginia,Pulaski__VA,4364,34.36,8242,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12699,Republican,64.9
Virginia,Radford__VA,1781,38.15,2855,61.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4669,Republican,61.15
Virginia,Rappahannock__VA,999,36.9,1696,62.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2707,Republican,62.65
Virginia,Richmond_Co___VA,830,30.4,1869,68.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2730,Republican,68.46
Virginia,Richmond__VA,49408,55.75,38754,43.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,88628,Democrat,55.75
Virginia,Roanoke_Co___VA,10569,31.04,23348,68.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,34054,Republican,68.56
Virginia,Roanoke__VA,17300,47.41,19008,52.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,36492,Republican,52.09
Virginia,Rockbridge__VA,2098,33.87,4067,65.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6194,Republican,65.66
Virginia,Rockingham__VA,4220,23.7,13480,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,17807,Republican,75.7
Virginia,Russell__VA,6760,53.66,5738,45.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12599,Democrat,53.66
Virginia,Salem__VA,3347,34.12,6419,65.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9810,Republican,65.43
Virginia,Scott__VA,3904,39.75,5804,59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9821,Republican,59.1
Virginia,Shenandoah__VA,2771,23.29,9048,76.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11900,Republican,76.03
Virginia,Smyth__VA,4102,32.02,8593,67.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12811,Republican,67.08
Virginia,South_Boston__VA,974,33.67,1899,65.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2893,Republican,65.64
Virginia,Southampton__VA,3300,40.99,4669,57.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8051,Republican,57.99
Virginia,Spotsylvania__VA,4012,32.63,8207,66.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12297,Republican,66.74
Virginia,Stafford__VA,4429,29.96,10293,69.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14782,Republican,69.63
Virginia,Staunton__VA,2012,24.55,6137,74.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8196,Republican,74.88
Virginia,Suffolk__VA,8842,46.25,10128,52.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19119,Republican,52.97
Virginia,Surry__VA,1875,55.64,1462,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3370,Democrat,55.64
Virginia,Sussex__VA,2408,50.9,2183,46.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4731,Democrat,50.9
Virginia,Tazewell__VA,8014,44.78,9645,53.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,17896,Republican,53.89
Virginia,Virginia_Beach__VA,24703,25.31,72571,74.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,97594,Republican,74.36
Virginia,Warren__VA,2551,33.43,5016,65.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7631,Republican,65.73
Virginia,Washington__VA,5573,31.26,12132,68.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,17826,Republican,68.06
Virginia,Waynesboro__VA,1579,25.97,4465,73.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6079,Republican,73.45
Virginia,Westmoreland__VA,2363,41.73,3219,56.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5663,Republican,56.84
Virginia,Williamsburg__VA,1469,43.18,1913,56.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3402,Republican,56.23
Virginia,Winchester__VA,2064,28.86,5055,70.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7152,Republican,70.68
Virginia,Wise__VA,7303,47.43,7909,51.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,15399,Republican,51.36
Virginia,Wythe__VA,2996,30.37,6773,68.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9866,Republican,68.65
Virginia,York__VA,4063,28.34,10214,71.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14337,Republican,71.24
Washington (state),Adams__WA,1311,27.26,3449,71.72,0,0,0,0,0,0,0,0,49,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4809,Republican,71.72
Washington (state),Asotin__WA,3042,43.33,3876,55.21,0,0,0,0,0,0,0,0,103,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7021,Republican,55.21
Washington (state),Benton__WA,13784,29.56,32307,69.28,0,0,0,0,0,0,0,0,540,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,46631,Republican,69.28
Washington (state),Chelan__WA,6978,33.24,13667,65.1,0,0,0,0,0,0,0,0,349,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20994,Republican,65.1
Washington (state),Clallam__WA,9701,40.87,13605,57.32,0,0,0,0,0,0,0,0,429,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,23735,Republican,57.32
Washington (state),Clark__WA,35248,45.8,40681,52.86,0,0,0,0,0,0,0,0,1028,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,76957,Republican,52.86
Washington (state),Columbia__WA,673,32.12,1404,67.02,0,0,0,0,0,0,0,0,18,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2095,Republican,67.02
Washington (state),Cowlitz__WA,15361,49.6,14858,47.98,0,0,0,0,0,0,0,0,749,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,30968,Democrat,49.6
Washington (state),Douglas__WA,3127,32.24,6443,66.44,0,0,0,0,0,0,0,0,128,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9698,Republican,66.44
Washington (state),Ferry__WA,935,42.31,1232,55.75,0,0,0,0,0,0,0,0,43,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2210,Republican,55.75
Washington (state),Franklin__WA,4328,35.28,7724,62.96,0,0,0,0,0,0,0,0,216,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,12268,Republican,62.96
Washington (state),Garfield__WA,493,34.52,913,63.94,0,0,0,0,0,0,0,0,22,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1428,Republican,63.94
Washington (state),Grant__WA,6298,32.16,12888,65.81,0,0,0,0,0,0,0,0,398,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,19584,Republican,65.81
Washington (state),Grays_Harbor__WA,14050,54.73,11286,43.96,0,0,0,0,0,0,0,0,335,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,25671,Democrat,54.73
Washington (state),Island__WA,6850,33.23,13548,65.72,0,0,0,0,0,0,0,0,218,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20616,Republican,65.72
Washington (state),Jefferson__WA,4602,49.3,4543,48.67,0,0,0,0,0,0,0,0,189,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9334,Democrat,49.3
Washington (state),King__WA,298620,46.71,332987,52.09,0,0,0,0,0,0,0,0,7654,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,639261,Republican,52.09
Washington (state),Kitsap__WA,29681,44.49,36101,54.11,0,0,0,0,0,0,0,0,931,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,66713,Republican,54.11
Washington (state),Kittitas__WA,4830,41.89,6580,57.06,0,0,0,0,0,0,0,0,121,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11531,Republican,57.06
Washington (state),Klickitat__WA,2712,40.14,3910,57.87,0,0,0,0,0,0,0,0,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6757,Republican,57.87
Washington (state),Lewis__WA,7634,31.9,15846,66.22,0,0,0,0,0,0,0,0,451,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,23931,Republican,66.22
Washington (state),Lincoln__WA,1671,32.18,3474,66.9,0,0,0,0,0,0,0,0,48,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5193,Republican,66.9
Washington (state),Mason__WA,7007,44.77,8410,53.74,0,0,0,0,0,0,0,0,233,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,15650,Republican,53.74
Washington (state),Okanogan__WA,5330,40.81,7476,57.25,0,0,0,0,0,0,0,0,253,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,13059,Republican,57.25
Washington (state),Pacific__WA,4679,55.56,3613,42.9,0,0,0,0,0,0,0,0,129,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8421,Democrat,55.56
Washington (state),Pend_Oreille__WA,1655,40.61,2374,58.26,0,0,0,0,0,0,0,0,46,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4075,Republican,58.26
Washington (state),Pierce__WA,79498,40.75,112877,57.85,0,0,0,0,0,0,0,0,2733,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,195108,Republican,57.85
Washington (state),San_Juan__WA,2514,45.49,2900,52.48,0,0,0,0,0,0,0,0,112,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5526,Republican,52.48
Washington (state),Skagit__WA,13947,41.85,18840,56.53,0,0,0,0,0,0,0,0,539,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33326,Republican,56.53
